Karza FSSAI Address,LFA1_Address,Vendor code ,FSSAI Number ,Remarks,Score,pincodes,Final Remark
"D-2216, MIDC, TURBHE, NAVI MUMBAI., NAVI MUMBAI MUNICIPAL CORPORATION (THANE ZONE-4), MAHARASHTRA, 400705",MG 20PLOT 264 C AMRUTLAL MANSION MAHARASHTRA 400019,10178917,11519016000002,not match,47.1544715447155,False,Not Match
"D-2216, MIDC, TURBHE, NAVI MUMBAI., NAVI MUMBAI MUNICIPAL CORPORATION (THANE ZONE-4), MAHARASHTRA, 400705",MG 20PLOT 264 C AMRUTLAL MANSION MAHARASHTRA 400019,29000305,11519016000002,not match,47.1544715447155,False,Not Match
"PLOT NO H-3, PHASE III, M.I.D.C., AKOLA, MAHARASHTRA, 444104",MIDC PLOT NO  H 3 PHASE 3 MAHARASHTRA 444104,10179253,10021022000340,match,84.7457627118644,True,Match
"CTS 10634, 2ND FLOOR, KANAKASHREE ARCADE, JNMC ROAD, NEHRU NAGAR , BELAGAVI, BELGAUM, KARNATAKA, 590010",NH 41DEBHOG KALIBAZAR  WARD NO  13DURGACHAK WEST BENGAL 721602,10181526,10013043000524,not match,42.8571428571429,False,Not Match
"AKNB INFRACON PVT LTD KHASRA NO. 153/6/7 VILLAGE BHAPRODA SAMPLA JHAJJAR ROAD TEHSIL BAHADURGARH DISTT JHAJJAR , JHAJJAR , HARYANA, 124501",KHASRA NO  153 6 7 VILLAGE BHAPRODA SAMPLA JHAJJAR  ROAD TEHSI HARYANA 124501,10183377,10825007000050,match,95.3846153846154,True,Match
"WAREHOUSE NO.4, SURVEY NO.103/2, IOCL ROAD, JADIGENAHALLI HOBLI, VAGATA VILLAGE, HOSKOTE TALUK, BANGALORE, BANGALORE RURAL, KARNATAKA, 562114",WAREHOUSE NO 4 SURVEY NO 103 2 IOCL ROAD KARNATAKA 562114,10183965,11222303000485,match,100,True,Match
"PLOT.NO:105,106,ROAD.NO.16    GREEN PARK COLONY,         KARMANGHAT,               SAROORNAGAR,HYDERABAD., HYDERABAD, TELANGANA, 500035",PLOT NO 233ROAD NO 11 GREENPARK COLONYKARMANGHAT TELANGANA 500035,10191210,13620012000489,not match,60.5633802816901,True,Match
"PLOT.NO:105,106,ROAD.NO.16    GREEN PARK COLONY,         KARMANGHAT,               SAROORNAGAR,HYDERABAD., HYDERABAD, TELANGANA, 500035",PLOT NO 105  106  ROAD NO 16 GREENPARK COLONY SAROOR NAGAR TELANGANA 500035,25013180,13620012000489,not match,73.3333333333333,True,Match
"NO.8/1311/3 NEHRU GUNJ GULBARGA KARNATAKA, KALABURAGI, KARNATAKA, 585104",FACTORY 84 KIADB 2ND STAGE  KAPNOOR KALABURAGI  KARNATAKA 585104,10193540,11215316000273,not match,56.0747663551402,True,Match
"220,AT/POST-HALKARNI,TAL-CHANDGAD, KOLHAPUR, MAHARASHTRA, 416552",PLOT NO B 74 MIDC HALKARNI CHANDGAD MAHARASHTRA 416552,10194213,11517043000944,not match,55.4455445544554,True,Match
"VILL- ARGORI, SANKRAIL, HOWRAH, WEST BENGAL, 711302",VILL ARGORI SANKRAIL HOWRAH WEST BENGAL 711302,10195643,12821008000308,match,98.7341772151899,True,Match
"PLOT NO. 202 VASANT MARKET YARD SANGLI , SANGLI, MAHARASHTRA, 416416",202 MARKET YARD SANGLI MAHARASHTRA 416416,10198127,11521040000200,match,100,True,Match
"BAID HI-TECH PARK 8TH FLOOR, NO 129B EAST COAST ROAD, THIRUVANMIYUR  , CHENNAI, TAMIL NADU, 600041",MODULE 2 B  6TH FLOOR BLOCK A PHASEII IITMRP KANAGAM TAR TAMIL NADU 600001,10206457,12417002001370,not match,53.3333333333333,False,Ok But Wrong Pincode
"GUT NO. 175/2A/1/2,  175/2A/2,  175/2B,  176,  UTRAN,  TALUKA- ERANDOL, JALGAON, MAHARASHTRA, 425117",GAT NO 85 1 MUSLI NILONS ENTERPRISES PVT LTD MAHARASHTRA 425002,10213360,10012022000176,not match,50.8196721311475,False,Ok But Wrong Pincode
"GUT NO. 175/2A/1/2,  175/2A/2,  175/2B,  176,  UTRAN,  TALUKA- ERANDOL, JALGAON, MAHARASHTRA, 425117",GUT NO 175 2A 1 2 175 2A 175 28 176 UTRAN  TALUKA ERANDOL MAHARASHTRA 425117,25013855,10012022000176,match,91.0569105691057,True,Match
"GUT NO. 175/2A/1/2,  175/2A/2,  175/2B,  176,  UTRAN,  TALUKA- ERANDOL, JALGAON, MAHARASHTRA, 425117",NILONS HOUSE NEAR AGRAWAL HOSPITAL  NH 6 MAHARASHTRA 425002,25014209,10012022000176,not match,49.5726495726496,False,Not Match
"GUT NO. 175/2A/1/2,  175/2A/2,  175/2B,  176,  UTRAN,  TALUKA- ERANDOL, JALGAON, MAHARASHTRA, 425117",GUT NO 175 2A 1 2175 2A 175 2B176UTRAN MAHARASHTRA 425117,29000207,10012022000176,not match,77.1428571428571,True,Match
"GUT NO. 175/2A/1/2,  175/2A/2,  175/2B,  176,  UTRAN,  TALUKA- ERANDOL, JALGAON, MAHARASHTRA, 425117",GAT NO 85 1 MUSLI NILONS ENTERPRISES PVT LTD MAHARASHTRA 425002,29000378,10012022000176,not match,50.8196721311475,False,Ok But Wrong Pincode
"M.D. MANISH ANAND S/O LATE LILAKANT JHAAT/PO- JARAIL PS- ARER, MADHUBANI, BIHAR, 847223",LEELASHRAY RAMAN LATA KUNJ MA VILLAGE POST JARAIL BIHAR 847223,10215055,10418320000021,not match,50.381679389313,True,Match
"SF NO.116/1,2,4B  N.THAYIRPALAYAM VILLAGE,  NASIYANUR, GANGAPURAM POST , ERODE, TAMIL NADU, 638102",FORMALLY KNOWN AS CHENNAI GATE RICE INDUSTRIES PRIVATE LIMITED TAMIL NADU 638001,10220092,12415007000253,not match,43.5897435897436,False,Not Match
"PLOT NO:9, JAWAHAR STREET, KRISHNAMOORTHY NAGAR, KODUNGAIYUR, , CHENNAI, TAMIL NADU, 600118",14 MANIGANDA MUDALI STREE NEAR SELECT THEATRE TAMIL NADU 600001,10221122,12421002004766,not match,50,False,Ok But Wrong Pincode
"C/O - SHRIRAM INDUSTRIES & EXPORTS PVT. LTD, MAHIARY, NH - 6, BOMBAY ROAD, DOMJUR, HOWRAH, WEST BENGAL, 711302",SHRIRAM INDUSTRIES   EXP PVT LTD MAHIARY  NH   6  BOMBAY ROAD WEST BENGAL 711302,10221926,12821008000396,match,96.9230769230769,True,Match
"20/6(3)CHALAKUDY MUNICIPALITY SWARNAM CORNERKSRTC ROADCHALAKUDY P O, THRISSUR, KERALA, 680307",XX 63  SWARNAM CORNER SOUTH CHALAKUDY KERALA 680307,10224286,11317008000639,not match,60.3174603174603,True,Match
"8/282 B,CEDAR RETAIL PVT LTD ,VETTIKKAL,MANNUTHY.THRISSUR 680651, THRISSUR, KERALA, 680651",TC 10 800 1  KUZHIKALAYIL EBENEZER SHOPPING COMPLEX KERALA 680651,10224406,11318008001403,not match,40,True,Not Match
"73-76 HSIDC INDUSTRIAL AREA PHASE-1, KUNDLI, SONIPAT, HARYANA, 131028",73 76 HSIDC PHASE 1 INDUSTRIAL ESTATE KUNDLI HARYANA 131028,10224549,10012064000086,match,81.8181818181818,True,Match
"BATTULA HARI PRASAD, PROPRIETOR, D.NO.3-217, NEAR HP PETROL BUNK, N H ROAD, RAVULAPALEM, KONASEEMA, ANDHRA PRADESH, 533238",D  NO 3 217  NH ROAD NEAR HP PETROL BUNK ANDHRA PRADESH 533238,10226040,10121004000571,match,90.7216494845361,True,Match
"C/O. SREE VINAYAKA AGENCIES, D - BLOCK EXP., PLOT NO.4, AUTO NAGAR, VISAKHAPATNAM, VISAKHAPATNAM, ANDHRA PRADESH, 530012",C O  SREE VINAYAKA AGENCIES D  NO  3 3 3  IDA MINDI GAJUWAKA ANDHRA PRADESH 530012,10227248,10121003000435,match,81.4159292035398,True,Match
"SRI VENKATESHWARA SOLUTIONS REPRESENTED BY ITS PROPRIETOR, THUMMALURU SIRISHA, R/O ACE, ATLANTIC, 619, CHAITANYA ENCLAVE, KHAJAGUDA, HYDERABAD,, HYDERABAD, TELANGANA, 500104",FLAT NO 619ACE ATLANTIS CHAITANYA ENCLAVE KHAJAGUDA TELANGANA 500104,10228995,23623030002944,not match,75.5102040816327,True,Match
"GALA NO 1,2 AND 3, VASHUPUJYA IND ESTATE, LAXMI NAGAR, GOREGAON WEST, MUMBAI - 400104, GREATER MUMBAI, MAHARASHTRA, 400104",UNIT NO   A1 A2   A3 GROUND FLOOR VASUPUJYA IND ESTATE PLOT NO  B9 MAHARASHTRA 400104,10230118,11519009000591,not match,65.8536585365854,True,Match
"'FOODPARK', PLOT NO.1, SECTOR KWC, KALAMBOLI, TALUKA PANVEL , RAIGAD, MAHARASHTRA, 410218",C O RADHAKRISHNA FOODLAND PVT LTD  PLOT NO 1 FOODPARK MAHARASHTRA 410206,10230674,10013022001462,not match,62.3188405797101,False,Ok But Wrong Pincode
"PLOT NO. N-4/76, IRC VILLAGE, NAYAPALLI, BHUBANESWAR-751015, BHUBANESWAR MUNICIPAL CORPORATION, ORISSA, 751015",PLOT NO N 4 76IRC VILLAGE NAYAPALLIBC CIII ODISHA 751015,10230678,12017033000066,not match,58.9928057553957,True,Match
"3 KM STONE, HASANPUR ROAD,GAJRAULA, AMROHA, UTTAR PRADESH, 244235",HASANPUR ROAD GAJRAULA AMROHA UTTAR PRADESH 244235,10230679,10012051000372,match,100,True,Match
"OPP ANAJ MANDI, NEAR NANAKSAR GURUDWARA, FAZILKA ROAD, ABOHAR, FAZILKA, PUNJAB, 152116",OPP ANAJ MANDI NEAR NANAKSAR G NEAR NANAKSAR GURUDWARA PUNJAB 152116,10230683,12118201000192,match,97.8260869565217,True,Match
"RIGAL TALKIES COMPOUND, SUBHASH CHOWK, LATUR, LATUR, MAHARASHTRA, 413512",REGAL TALKIES COMPOUND DAYARAM ROAD MAHARASHTRA 413510,10230685,11518049000079,not match,75.2475247524752,False,Ok But Wrong Pincode
"HOUSE NO-94,AT/POST-DHUMALWADI,TALUKA-PHALTAN,DISTRICT-SATARA,415523, SATARA, MAHARASHTRA, 415523",A P DHUMALWADI TAL PHALTAN MAHARASHTRA 412206,10230687,11518039000774,not match,55.9322033898305,False,Ok But Wrong Pincode
"DOOR NO. 1/23, BADANIDIYOOR POST, UDUPI, UDUPI , KARNATAKA, 576115",NO 1 23 BADANIDIYOOR KARNATAKA 574115,10230746,11219328000365,ok check Pin,100,False,Ok But Wrong Pincode
"18 KM. STONE, GHAZIABAD - HAPUR RAOD, PILKHUWA, DISTRICT - HAPUR - 245304 (U.P.) , HAPUR, UTTAR PRADESH, 245304",A1 A2 SATYA MANSION BUILDING COMMERCIAL COMPLEX DELHI 110001,10230824,10015051001398,not match,38.0952380952381,False,Not Match
"18 KM. STONE, GHAZIABAD - HAPUR RAOD, PILKHUWA, DISTRICT - HAPUR - 245304 (U.P.) , HAPUR, UTTAR PRADESH, 245304",UNIT  PILKHUWA DAIRY  18 KM  STONE  GHAZIABAD   HAPUR RAOD  PILKHUWA  H UTTAR PRADESH 245304,10291377,10015051001398,match,89.4308943089431,True,Match
"04, GROUND FLOOR, MCKENZIE, COMPOUND, ACHARYA DHONDE MARG, NEAR SEWRI BUS DEPOT, SEWRI, , GREATER MUMBAI, MAHARASHTRA, 400015",212NAVYUG INDUSTRIAL ESTATE T J ROAD MAHARASHTRA 400015,10230856,11519003000165,not match,40.2684563758389,True,Not Match
"SHOP NO 03. DEVKAR PARADISE NR TALATHI OFFICE CHINCHWAD GAON PUNE 33 , PUNE, MAHARASHTRA, 411033",SR NOS 168 DEVKAR PARADISE GAVADE MAHARASHTRA 411033,10230971,11519037000047,not match,75,True,Match
"1ST FLOOR, PLOT NO-108/580, ROAD NO-17, MAHAVIR NAGAR, SAMANTARAPUR, BHUBANESWAR, KHORDHA(EXCEPT MUNICIPAL CORPORATION), ORISSA, 751002",1ST FLOOR PLOT NO  108 580 ROAD NO  17  MAHAVIR NAGAR ODISHA 752002,10230979,12019019000118,not match,81.3186813186813,False,Ok But Wrong Pincode
"PLOT NO-2BLOCK NO-A/12SHAGUN IND.ESTATESAYAN-OLPAD ROADAT PO-ATODARATA-OLPAD, SURAT, GUJARAT, 394130",PLOT NO 2 BLOCK NO A 12 SHAGUN IND ESTAT GUJARAT 394130,10231040,10715022000146,not match,53.3333333333333,True,Match
"K M H BANANA SHOP
ROOM NO : XXIII/448(S)
ALUVA MARKET
ALUVA P O, ERNAKULAM, KERALA, 683101",K M H BANANA SHOP ROOM NO  XXIII 448 S KERALA 683101,10231071,21319181000609,match,92.6829268292683,True,Match
"31/32,MILESTONE DELHI ROAD, PEARAPORE,SHEORAPHULY,, HOOGHLY, WEST BENGAL, 712223",CONTINENTAL CHAMBERS5TH FLOOR 15A HEMANTA BASU SARANI WEST BENGAL 700001,10231073,10012031000197,not match,48.1203007518797,False,Not Match
"31/32,MILESTONE DELHI ROAD, PEARAPORE,SHEORAPHULY,, HOOGHLY, WEST BENGAL, 712223",31 32  MOUZA SHEORAPHULY HOLDING NO 871 731  MILESTONE DELHI ROAD WEST BENGAL 712223,20019192,10012031000197,match,84.7457627118644,True,Match
"VASTU VIHAR,BIT MESRA,RANCHI JHARKHAND 835215, RANCHI, RANCHI URBAN 2, JHARKHAND, 835215",T43RD FLOORADITI C BLOCK VASTU VIHARBIT MESRA JHARKHAND 835215,10231185,21117016001015,not match,69.3069306930693,True,Match
"NO 41 NH 7 , SONNAPPANAHALLI, BETTAHALASUR , BENGALORE-562157, BANGALORE URBAN, KARNATAKA, 562157",839 A BLOCK DAMODARAN ROAD KARNATAKA 560092,10231197,11215302000491,not match,44.6428571428571,False,Not Match
"HANUMANGARH ROAD, NEAR DR. NAVEEN SETHI HOSPITAL, ABOHAR, FAZILKA, ABOHAR (M CL), PUNJAB, 152116",HANUMANGARH ROAD OPP NAVEEN SETHI PUNJAB 152116,10231201,22119652000323,match,94.7368421052632,True,Match
"GROUND FLOOR SHOP NO. 10, JAGADEESH MALL, NEAR WALLMART, BIRLA COMPOUND,KURNOOL, KURNOOL, ANDHRA PRADESH, 518002",GROUND FLOOR SHOP NO 10 JAGADEESH MAIL ANDHRA PRADESH 518002,10231215,10118012000300,match,95.049504950495,True,Match
"THE BATHINDA DISTRICT CO-OPERATIVE MILK PRODUCERS' UNION LIMITED, VERKA BATHINDA DAIRY, DABWALI ROAD, BATHINDA, BATHINDA, PUNJAB, 151001",DABWALI ROAD BATHINDA PUNJAB 151001,10231219,10012063000095,match,100,True,Match
"KMF COMPLEX, POST BOX NO. 2915, DR. MH. MARIGOWDA ROAD, BANGALORE, B.B.M.P SOUTH, KARNATAKA, 560029",KMF COMPLEX POST BOX NO 2915 DR MH MARIGOWDA  ROAD KARNATAKA 560001,10231276,10015043001137,ok check Pin,100,False,Ok But Wrong Pincode
"KMF COMPLEX, POST BOX NO. 2915, DR. MH. MARIGOWDA ROAD, BANGALORE, B.B.M.P SOUTH, KARNATAKA, 560029",41 B 2ND BULIDING MAICHUN KUNNUR ROAD VALAPATNAM KERALA 670010,10231432,10015043001137,not match,43.1654676258993,False,Not Match
"KMF COMPLEX, POST BOX NO. 2915, DR. MH. MARIGOWDA ROAD, BANGALORE, B.B.M.P SOUTH, KARNATAKA, 560029",SHOP NO 53 DOOR 50 MUTHU ROYAL NAGAR TAMIL NADU 600060,10231505,10015043001137,not match,39.6946564885496,False,Not Match
"KMF COMPLEX, POST BOX NO. 2915, DR. MH. MARIGOWDA ROAD, BANGALORE, B.B.M.P SOUTH, KARNATAKA, 560029",KMF COMPLEX  POST BOX NO  2915  DR  MH  MARIGOWDA ROAD  B B M P  KARNATAKA 560029,10295146,10015043001137,match,100,True,Match
"KMF COMPLEX, POST BOX NO. 2915, DR. MH. MARIGOWDA ROAD, BANGALORE, B.B.M.P SOUTH, KARNATAKA, 560029",DOOR NO 14 53  KMF SALES DEPOT BENJAMIN BAILY STREET KERALA 686001,20018467,10015043001137,not match,45.0704225352113,False,Not Match
"KMF COMPLEX, POST BOX NO. 2915, DR. MH. MARIGOWDA ROAD, BANGALORE, B.B.M.P SOUTH, KARNATAKA, 560029",MUNAVALLI ASSOCIATES APMC 1ST GATE BEHIND DARGA KARNATAKA 560029,25010022,10015043001137,not match,41.1347517730497,True,Not Match
"KMF COMPLEX, POST BOX NO. 2915, DR. MH. MARIGOWDA ROAD, BANGALORE, B.B.M.P SOUTH, KARNATAKA, 560029",ASST  GM SALES DISTRIBUTION BANGALORE SALED DEPOT KARNATAKA 560029,25010023,10015043001137,not match,50.7042253521127,True,Match
"KMF COMPLEX, POST BOX NO. 2915, DR. MH. MARIGOWDA ROAD, BANGALORE, B.B.M.P SOUTH, KARNATAKA, 560029",DR MH MARIGOWDA ROAD BANGALORE SALES DEPOT KARNATAKA 560029,25010024,10015043001137,match,87.7551020408163,True,Match
"KMF COMPLEX, POST BOX NO. 2915, DR. MH. MARIGOWDA ROAD, BANGALORE, B.B.M.P SOUTH, KARNATAKA, 560029",TUMKUR SALES DEPOT APMC YARD  KARNATAKA 572103,25010025,10015043001137,not match,38.2978723404255,False,Not Match
"C/O - PANDA & BROTHERS, AT - PLOT NO - 106, BADAKESHARPUR, MANGULI, CUTTACK-754025, CUTTACK(EXCEPT MUNICIPAL CORPORATION), ORISSA, 754025",PLOT NO 106 KHATA NO 164 BADAKESHARPUR MANGULI ODISHA 754025,10231278,12018007000052,not match,79.5180722891566,True,Match
"C/O - PANDA & BROTHERS, AT - PLOT NO - 106, BADAKESHARPUR, MANGULI, CUTTACK-754025, CUTTACK(EXCEPT MUNICIPAL CORPORATION), ORISSA, 754025",C O   PANDA   BROTHERS AT   PLOT NO BADAKESHARPUR  MANGULI  CUTTACK 754 ODISHA 754025,10243081,12018007000052,match,84.297520661157,True,Match
"PROP-BISWANATH PADHIS/O-PITAMBAR PADHIAT-CHINGUDIPUR PO-NALANGA PS-DHAMANAGAR BHADRAK, BHADRAK, ORISSA, 756112",PRACHI NAGAR SAMARAIPUR ODISHA 756181,10231286,12017004000204,not match,36.0655737704918,False,Not Match
"CHANDMARIPADIASAHADEVKHUNTABALASORE, BALESHWAR, ORISSA, 756001",CHANDMARIPADIA SAHADEVKHUNTA ODISHA 756001,10231288,12017002000031,not match,62.0689655172414,True,Match
"D.NO 26-3-81C, NRP ROAD, GANDHI NAGAR, VIJAYAWADA, N T R, ANDHRA PRADESH, 520003",D NO 26 3 81C NRP ROAD ANDHRA PRADESH 520003,10231366,10114006000825,match,86.1538461538462,True,Match
"PLOT NO. 302-A, PHASE II, KIADB INDUSTRIAL AREA, HAROHALLI., RAMANAGARA, KARNATAKA, 562112",PLOT NO 302 A PHASE 2 KIADB INDUSTRIAL AREA HAROHALLI KARNATAKA 562112,10231372,10014043001067,match,93.2203389830509,True,Match
"PLOT NO. 302-A, PHASE II, KIADB INDUSTRIAL AREA, HAROHALLI., RAMANAGARA, KARNATAKA, 562112",HAROHALLI KANAKAPURA TALUK PLOT NO 302 A PHASE 2 KARNATAKA 562112,25012444,10014043001067,not match,72.5274725274725,True,Match
"PLOT NO. 140, HAJOORI COMPOUND, NEAR SOSYO CIRCLE, UDHANA MAGDALLA ROAD,, SURAT MUNICIPAL CORPORATION, GUJARAT, 395002",PLOT NO  140 HAJOORI COMPOUND NEAR SOSYO CIRCLE UDHNA GUJARAT 395002,10231374,10719031000412,match,94.7368421052632,True,Match
"PLOT NO. 140, HAJOORI COMPOUND, NEAR SOSYO CIRCLE, UDHANA MAGDALLA ROAD,, SURAT MUNICIPAL CORPORATION, GUJARAT, 395002",NEAR SOSYO CIRCLE  PLOT 140 UDHNA MAGDALLA GUJARAT 395002,25010640,10719031000412,match,93.4782608695652,True,Match
"VANDHANAN ENTERPRISESKARUVATTUMKUZHI KAREELAKULANGARA P O, ALAPPUZHA, KERALA, 690572",KARUVATTUMKUZHI KAREELAKULANGARA PO KERALA 690572,10231440,11319004000480,not match,70.7692307692308,True,Match
"A-61 ARJUN NAGAR NORTH TONK PHATAK JAIPUR, JAIPUR, RAJASTHAN, 302015",A 61 ARJUN NAGAR NORTH JAIPUR GOPAL PURA RAJASTHAN 302015,10231442,12220026000741,match,81.1881188118812,True,Match
"A-61 ARJUN NAGAR NORTH TONK PHATAK JAIPUR, JAIPUR, RAJASTHAN, 302015",A 61 ARJUN NAGAR  NORTH TONK PHATAK NORTH JAIPUR GOPAL PURA RAJASTHAN 302015,25018770,12220026000741,match,94.8453608247423,True,Match
"H NO-6 BLOCK N GALI NO-22 GOPAL NAGAR
MAHIRSHI DAYANAND MARG
NAJAFGARH NEW DELHI, SOUTH WEST   , NAJAFGARH, DELHI, 110043",H NO 6 BLOCK  N GALI NO 22 GOPAL NAGAR  MAHIRSHI DAYANAN DELHI 110043,10231456,23319006001544,match,83.6734693877551,True,Match
"D.NO: 32-12-17, MIG A22, HIGH SCHOOL ROAD, SHEELA NAGAR, VISAKHAPATNAM., VISAKHAPATNAM, ANDHRA PRADESH, 530012",32 12 17 MIG A22 ANDHRA PRADESH 530012,10231525,10119028000568,match,83.0188679245283,True,Match
"101,ADARSH CRYSTAL,NO.16/3CAMBRIDGE ROAD,BENGALURU , B.B.M.P EAST, KARNATAKA, 560008",101  PID NO  72 38 101 AMARJYOTHI H B S C LAYOUT  DOMLUR KARNATAKA 560071,10231527,10018043002195,not match,55.3846153846154,False,Ok But Wrong Pincode
"PROPRIETER- SANGEETA RAJESH PAI
ADDRESS-SURVEY NO 1 HADAPSAR ROAD NEHRU MARKET HADAPSAR PUNE, PUNE, MAHARASHTRA, 411028",S  NO  01A HADAPSAR SL ROAD NR NEHRU MARKET MAHARASHTRA 411028,10231529,21519170001045,match,87.2340425531915,True,Match
"S.B.OVERSEAS PVT LTD,MOUZA-ARGORI,BOMBAY ROAD,NH-6,SANKRAIL, JANGALPUR,HOWRAH , HOWRAH, WEST BENGAL, 711302",MOUZA   ARGORI BOMBAY ROAD NH 6 SANKRAIL JANGALPUR WEST BENGAL 711302,10231586,10016031001796,match,82.3529411764706,True,Match
"S.B.OVERSEAS PVT LTD,MOUZA-ARGORI,BOMBAY ROAD,NH-6,SANKRAIL, JANGALPUR,HOWRAH , HOWRAH, WEST BENGAL, 711302",AMULFED DAIRY AMULFED DAIRY GUJARAT 382428,10244194,10016031001796,not match,25.6880733944954,False,Not Match
"S.B.OVERSEAS PVT LTD,MOUZA-ARGORI,BOMBAY ROAD,NH-6,SANKRAIL, JANGALPUR,HOWRAH , HOWRAH, WEST BENGAL, 711302",AMULFED BHAT GUJARAT 382428,10244371,10016031001796,not match,25.9259259259259,False,Not Match
"S.B.OVERSEAS PVT LTD,MOUZA-ARGORI,BOMBAY ROAD,NH-6,SANKRAIL, JANGALPUR,HOWRAH , HOWRAH, WEST BENGAL, 711302",AMULFED BHAT GUJARAT 382428,10244469,10016031001796,not match,25.9259259259259,False,Not Match
"NESTLE INDIA LIMITED, 
C/O M/S MAA AMBE INFRASTRUCTURE PVT LTD, KHATIAN NO 371,DAAG NO 338, (551 NEW),J L NO.057, MOUZA–NEMAI,KHAPRAIL ROAD,VILLAGE &P.O.NEMAI,MATIGARA,DISTRICT – DARJEELING, DARJEELING, WEST BENGAL, 734010",M S MAA AMBE INFRA PVT LTD KHATIAN NO 371 DAAG NO 338 WEST BENGAL 734001,10231587,10014031001227,ok check Pin,94.9152542372881,False,Ok But Wrong Pincode
"NESTLE INDIA LIMITED, 
C/O M/S MAA AMBE INFRASTRUCTURE PVT LTD, KHATIAN NO 371,DAAG NO 338, (551 NEW),J L NO.057, MOUZA–NEMAI,KHAPRAIL ROAD,VILLAGE &P.O.NEMAI,MATIGARA,DISTRICT – DARJEELING, DARJEELING, WEST BENGAL, 734010",C O M S MAA AMBE INFRASTRUCTUR KHATIAN NO 371 DAAG NO 338 MOUZA WEST BENGAL 734010,10246344,10014031001227,match,83.8709677419355,True,Match
"PLOT NO. A-500, TTC MIDC MAHAPE,NAVI MUMBAI, NAVI MUMBAI MUNICIPAL CORPORATION (THANE ZONE-4), MAHARASHTRA, 400708",A 500 TTC MIDC MAHAPE MAHARASHTRA 400708,10231591,11519016000044,match,90,True,Match
"AT - BAUNSGALI, DARGHA BAZARPO - BUXI BAZARDIST - CUTTACK - 753001, CUTTACK MUNICIPAL CORPORATION, ORISSA, 753001",BAUNSGALI DURGHA BAZAR ODISHA 753001,10231593,12019034000043,not match,47.3684210526316,True,Not Match
"1902, BASANT AVENUE, DUGRI ROAD, LUDHIANA, LUDHIANA, PUNJAB, 141002",PLOT NO  1815 BASANT AVENUE DUGRI ROAD PUNJAB 141008,10231655,12115441000322,not match,82.6666666666667,False,Ok But Wrong Pincode
"AT- NEAR KOTAK MAHINDRA BANK, DAILY MARKET, MAIN ROAD ROURKELA , PO/PS- PLANT SITE, SUNDARGARH, ROURKELA MUNICIPAL CORPORATION, ORISSA, 769001",NEAR KOTAK MAHINDER BANK DAILY MARKET ODISHA 768228,10231672,12018036000020,not match,77.7777777777778,False,Ok But Wrong Pincode
"AT- NEAR KOTAK MAHINDRA BANK, DAILY MARKET, MAIN ROAD ROURKELA , PO/PS- PLANT SITE, SUNDARGARH, ROURKELA MUNICIPAL CORPORATION, ORISSA, 769001",NEAR KOTAK MAHINDRA BANK DAILY MARKET  MAIN ROAD ODISHA 769001,10331846,12018036000020,match,93.0693069306931,True,Match
"AT- NEAR KOTAK MAHINDRA BANK, DAILY MARKET, MAIN ROAD ROURKELA , PO/PS- PLANT SITE, SUNDARGARH, ROURKELA MUNICIPAL CORPORATION, ORISSA, 769001",NEAR KOTAK MAHINDER BANK DAILY MARKET ODISHA 768228,20002592,12018036000020,not match,77.7777777777778,False,Ok But Wrong Pincode
"T-2/129, G.F, PHASE- 1, MANGOLPURI INDUSTRIAL AREA, DELHI -110083 GODOWN ADRESS:-T-2/151, BASEMENT,HALL NO:-1, PHASE- 1, MANGOLPURI INDUSTRIAL AREA, DELHI -110083, NORTH WEST   , DELHI, 110083",T2  129 PHASE  1 MANGOLPURIINDUSTRIAL AREA DELHI 110083,10231708,13315005000744,not match,52.9032258064516,True,Match
"53 S/P HARIHARAPURAM,SAHEBNAGAR,VANASTHALIPURAM,HYDERABAD., HYDERABAD, TELANGANA, 500070",C 5 ROAD NO 7 I D A  UPPAL TELANGANA 500039,10231709,13618012000315,not match,43.1372549019608,False,Not Match
"53 S/P HARIHARAPURAM,SAHEBNAGAR,VANASTHALIPURAM,HYDERABAD., HYDERABAD, TELANGANA, 500070",OPP VOLKSWAGON SERVICE CENTER TELANGANA 500039,25013095,13618012000315,not match,41.5094339622642,False,Not Match
"53 S/P HARIHARAPURAM,SAHEBNAGAR,VANASTHALIPURAM,HYDERABAD., HYDERABAD, TELANGANA, 500070",HARIHARAPURAM 53 S P SAHEBNAGAR VAN ASTHALIPURAM TELANGANA 500070,25014741,13618012000315,match,86.4,True,Match
"C/O- M/S ARTI EQUIPMENT AND WAREHOUSING PVT. LTD., SR. NO-2329, HISS. NO- A/2, GANGA RESORT ROAD,WAGHOLI, HAVELI, PUNE-412207 (MAH), PUNE, MAHARASHTRA, 412207",C O M S  ARTI EQUIPMENT AND WAREHOUSING PVT  LTD MAHARASHTRA 412207,10231768,11519036000916,match,98.2456140350877,True,Match
"DAG NO. 23,73-76 & 75/571, SANKRAIL INDUSTRIAL PARK, VILL. BHAGBATIPUR, PS-SANKRAIL, DISTRICT- HOWRAH, WEST BENGAL, HOWRAH, WEST BENGAL, 711311",DAG NO 23 73 76   75 571 SANKRAIL INDUSTRIAL PARK VILL  WEST BENGAL 711311,10231771,12819008000383,match,95.0819672131147,True,Match
